'Project': 'Subsurface warming of the West Antarctic continental shelf linked to El Niño-Southern Oscillation'
'Author': 'Maurice F. Huguenin',
'Created': '2023-06-15',
'Mail': 'm.huguenin-virchaux@unsw.edu.au',
'Funding': 'UNSW (Program code 1476), ARC ACEAS (ARC Grant No. SR200100008), ARC CLEX (ARC Grant No. CE170100023)'
1973	1988	1998	2011	Mean
-0.5917293420929298	0.7800228465105778	-0.4023612734121239	-0.6865136028943587	-0.22514534297220865
-0.25412631508754907	0.9570674865360432	-0.3038327982679717	-0.5228597662631755	-0.030937848270663287
0.03715230449863808	0.9250187444376673	-0.1778823206993322	-0.44232622088680806	0.08549062683754127
0.26346388940139215	0.9273349395329559	0.14527293051567491	-0.1414283324410834	0.29866085675223486
0.22427545547657962	0.7912386840258927	0.5661001261671631	0.1685910289476307	0.4375513236543165
0.42458202577606197	0.6714480447684483	0.8921606416506572	0.3690928959322661	0.5893209020318584
0.6510501064004649	0.9582001062072465	1.1806066897983618	0.5123960877844501	0.8255632475476308
1.0081057392084567	1.1515043944618735	1.441093397221842	0.46347537466632743	1.0160447263896248
0.8891612620167281	1.2248214549062706	1.6350764664315274	0.5702231385670253	1.079820580480388
1.3358417283760007	1.2158484793392397	1.8558554316091567	0.7287727275464194	1.2840795917177041
1.5345913622719471	1.046421319958901	1.976112086839387	1.1770961349926636	1.4335552260157247
1.608849980781503	0.9476357294549684	1.925970547574834	1.272474609970558	1.438732716945466
1.2570466099551005	0.759143749234428	1.8435365413409774	1.141247459738889	1.250243590067349
1.073582443757026	0.4949304867370803	1.588226111615027	0.898422267897669	1.0137903275017006
0.5662147990784109	0.31812123622790467	1.0377316116459867	0.795539906757263	0.6794018884273914
0.07639226709154358	0.08249978476361877	0.6723565310222128	0.4847726775792261	0.3290053151141503
-0.2588300613059717	-0.2980169674568882	0.619997607685817	-0.08279571232053487	-0.004911283349394453
-0.6016114329970943	-0.8830834179824919	-0.5111085338663887	-0.48065191190568135	-0.6191138241879139
-0.7279143432895363	-1.1608500569904598	-0.8294767976529079	-0.758980007820405	-0.8693053014383273
-0.7500756922096382	-1.1334533864052028	-0.9198898277309115	-0.931467388183352	-0.9337215736322761
-1.0321449918538197	-1.139814407824503	-0.7507468342952168	-1.1130125804990807	-1.008929703618155
-1.1283169206980201	-0.8498590988057212	-0.948539991863256	-1.2033278330477444	-1.0325109611036853
-1.460643151470424	-1.3377513558768654	-0.9771155646818577	-1.156408728405927	-1.2329797001087686
-1.5845912679094418	-1.6135691844769904	-1.2813328227572887	-1.2561047822827835	-1.433899514356626
-1.4392108203058405	-1.5554557210234539	-1.2172154774998898	-1.2145336052291567	-1.3566039060145854
-1.1460372106407475	-1.4475799657077668	-0.9170863626318727	-0.870153148548781	-1.095214171882292
-0.7404378204561914	-0.9591023914963746	-0.5898505846116682	-0.7303428747007024	-0.7549334178162341
-0.7223567062668657	-0.9104870084848069	-0.5409543608104067	-0.47735299871909637	-0.662787768570294
-0.6776321589575046	-0.7781697466438627	-0.5546290156076482	-0.2926468646799435	-0.5757694464722398
-0.34371288688964197	-0.565960829135475	-0.7450574941758114	-0.15795389196355883	-0.45317127554112174
-0.7270467923892775	-0.5344517506985746	-0.6038147076276628	-0.16961710885685577	-0.5087325898930927
-0.403574775230759	-0.3481966111997869	-0.8764899951929044	-0.46713340458750957	-0.52384869655274
-0.41811761001162817	-0.3953801105946536	-0.7090277777153687	-0.5503629766104108	-0.5182221187330154
-0.6774514322925209	-0.33543215016831124	-0.7736034102070215	-0.7152511197459294	-0.6254345281034458
-0.6073533914468567	-0.2871160535695044	-1.189432459857067	-0.8710220924193567	-0.7387309993231962
-0.5739823161070237	-0.308253075026909	-1.2098671546676054	-0.8097609653949327	-0.7254658777991176
-0.42794694778185655	-0.10594694077207042	-1.3275363900014927	-0.6870236547029689	-0.637113483314597
-0.25418991990959894	0.001482237492665562	-1.0990905161997504	-0.5170394869339834	-0.4672094213876668
-0.5482827327129912	0.15838594866805528	-0.7780678351380986	-0.38105619682616654	-0.3872552040023003
-0.5070490139522603	0.12765958474566294	-0.4937514497001564	-0.24476562195989846	-0.27947662521666305
-0.5275015927042865	0.19468553066013042	-0.47427066994952327	-0.06659185030583786	-0.2184196455748793
-0.8398883970155926	0.17653113949195767	-0.4828224742010664	0.14358028060892752	-0.25064986277894347
-0.7468057168580233	0.03671399908657095	-0.3511143223320732	0.35649687197281715	-0.17617729203267712
-0.8221670286442327	0.23853974112859894	-0.2926389112687794	0.5323719561464186	-0.08597356065949865
-1.0795325838673726	0.2739191201891636	-0.29176399110619905	0.35689941792713253	-0.1851195092143189
-1.0509895436458492	0.13701408814230873	-0.5028107894268341	0.20254123169670704	-0.3035612533084169
-1.0816045148774172	0.2770915876185968	-0.6030287578272575	0.2065701961329167	-0.30024287223829027
-1.0451745665907664	0.09068769798713992	-0.6869319882692129	-0.07277476811313004	-0.4285484062464923
